pid,fid18_x,provcd18,urban18,gender_update,wa701code,wc3_b_2,ws3,ws4,ws5,ws602,ws604,wf501,wf502,wf601m,wf602m,wf603m,wf604m,wf801,wf802,wf803,wf804,wt1,wd503r,fincome1,fid18_y,tb4_a18_f,tb4_a18_m
430610501,430610,湖南省,城镇,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,很少（每月1次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,既不同意也不反对,同意,同意,既不同意也不反对,否,不适用,180000.0,430610,初中,初中
430613401,430613,湖南省,城镇,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,优,优,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,同意,十分不同意,不同意,十分不同意,否,2800,120000.0,430613,大学本科,大学本科
430618105,430618,湖南省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,优,优,经常（每周2-4次）,偶尔（每周1次）,很经常（每周5-7次）,很经常（每周5-7次）,同意,既不同意也不反对,十分同意,同意,是,10000,202000.0,430618,大学本科,高中
430645103,430645,湖南省,城镇,男,汉族,初中,不适用,普通初中,不适用,是,就读学校没有重点班和非重点班的区分,优,优,不适用,从不,经常（每周2-4次）,很少（每月1次）,不同意,既不同意也不反对,不同意,不同意,否,600,84000.0,430645,拒绝回答,高中
430652103,430652,湖南省,城镇,女,不适用,小学,普通小学,不适用,不适用,是,就读学校没有重点班和非重点班的区分,优,优,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,同意,不同意,十分同意,同意,是,3000,124000.0,430652,大学本科,大学本科
430674102,430674,湖南省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,优,优,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,同意,同意,同意,同意,否,不适用,26800.0,430674,高中,高中
430693105,430693,湖南省,城镇,男,不适用,小学,普通小学,不适用,不适用,不适用,就读学校没有重点班和非重点班的区分,中,中,经常（每周2-4次）,偶尔（每周1次）,经常（每周2-4次）,很经常（每周5-7次）,同意,不同意,同意,不同意,否,不适用,2130000.0,430693,大专,高中
430693601,430693,湖南省,城镇,女,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,2130000.0,430693,大专,高中
430704521,430704,湖南省,城镇,女,汉族,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,很经常（每周5-7次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,不同意,不同意,同意,不同意,是,2000,100000.0,430704,高中,大专
430704601,430704,湖南省,城镇,男,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,100000.0,430704,高中,大专
430705104,430705,湖南省,乡村,男,不适用,初中,不适用,普通初中,不适用,否,就读学校没有重点班和非重点班的区分,良,优,偶尔（每周1次）,从不,经常（每周2-4次）,很少（每月1次）,同意,不同意,同意,同意,否,不适用,72160.0,430705,初中,初中
430705551,430705,湖南省,乡村,女,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,72160.0,430705,初中,初中
430710105,430710,湖南省,乡村,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,良,良,很经常（每周5-7次）,很经常（每周5-7次）,经常（每周2-4次）,经常（每周2-4次）,同意,不同意,同意,同意,是,4000,150000.0,430710,初中,初中
430710401,430710,湖南省,乡村,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,差,差,经常（每周2-4次）,很经常（每周5-7次）,经常（每周2-4次）,很经常（每周5-7次）,不同意,不同意,不同意,不同意,否,不适用,150000.0,430710,初中,初中
430711202,430711,湖南省,乡村,女,汉族,小学,普通小学,不适用,不适用,是,就读学校没有重点班和非重点班的区分,中,差,不适用,从不,从不,很少（每月1次）,不同意,十分不同意,同意,同意,否,200,30000.0,430711,小学,初中
430712108,111921,广东省,乡村,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,优,优,从不,很经常（每周5-7次）,很经常（每周5-7次）,经常（每周2-4次）,同意,同意,同意,不同意,是,20000,490000.0,111921,初中,大学本科
430714502,430714,湖南省,乡村,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,不适用,不适用,不适用,不适用,不适用,不同意,否,不适用,30000.0,430714,初中,高中
430714551,430714,湖南省,乡村,男,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,30000.0,430714,初中,高中
430724104,430724,湖南省,乡村,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,优,中,偶尔（每周1次）,偶尔（每周1次）,经常（每周2-4次）,从不,同意,不同意,同意,同意,否,不适用,40000.0,430724,小学,文盲/半文盲
430726601,430726,湖南省,乡村,男,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,74300.0,430726,不适用,高中
430727401,430727,湖南省,乡村,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,不同意,不同意,同意,不同意,否,不适用,90240.0,430727,初中,初中
430727601,430727,湖南省,乡村,女,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,90240.0,430727,初中,初中
430728105,430728,湖南省,乡村,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,中,良,不适用,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,不同意,不同意,不同意,不同意,否,500,88200.0,430728,高中,初中
430728551,430728,湖南省,乡村,男,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,88200.0,430728,高中,初中
434065501,434065,湖北省,乡村,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,从不,不适用,不适用,不适用,不适用,不适用,不同意,否,不适用,119100.0,434065,初中,小学
438193553,438193,云南省,城镇,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,经常（每周2-4次）,很经常（每周5-7次）,很经常（每周5-7次）,十分同意,同意,同意,不同意,否,不适用,53440.0,438193,小学,高中
440011551,440011,广东省,城镇,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,不知道,不知道,同意,同意,是,10000,325200.0,440011,大专,大学本科
440023521,440023,广东省,城镇,女,不适用,小学,普通小学,不适用,不适用,是,不是重点班,优,优,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,同意,同意,同意,同意,是,5000,60000.0,440023,初中,初中
440026521,440026,广东省,乡村,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,从不,经常（每周2-4次）,不适用,不适用,不适用,不适用,不适用,同意,否,不适用,415000.0,440026,大学本科,高中
440038571,440038,广东省,城镇,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,偶尔（每周1次）,经常（每周2-4次）,偶尔（每周1次）,经常（每周2-4次）,同意,不同意,不同意,同意,是,2000,150000.0,440038,高中,初中
440077552,440077,广东省,城镇,女,不适用,托儿所,不适用,不适用,不适用,不适用,不适用,不适用,不适用,很经常（每周5-7次）,经常（每周2-4次）,不适用,不适用,不适用,不适用,不适用,同意,否,不适用,882000.0,440077,大学本科,大学本科
440087401,440087,广东省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,良,良,很经常（每周5-7次）,很少（每月1次）,很少（每月1次）,从不,同意,同意,同意,同意,否,0,200700.0,440087,大学本科,大专
440087601,440087,广东省,城镇,女,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,200700.0,440087,大学本科,大专
440093106,440093,广东省,城镇,男,不适用,初中,不适用,普通初中,不适用,是,就读学校没有重点班和非重点班的区分,优,优,从不,偶尔（每周1次）,经常（每周2-4次）,经常（每周2-4次）,十分同意,十分同意,十分同意,十分同意,否,5000,350000.0,440093,高中,初中
440093501,440093,广东省,城镇,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,不同意,不同意,同意,不同意,是,600,350000.0,440093,高中,高中
440096104,440096,广东省,城镇,男,不适用,初中,不适用,普通初中,不适用,否,就读学校没有重点班和非重点班的区分,中,差,很经常（每周5-7次）,很经常（每周5-7次）,不适用,经常（每周2-4次）,既不同意也不反对,不同意,同意,不同意,否,不适用,150000.0,440096,初中,初中
440101551,440101,广东省,城镇,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,很经常（每周5-7次）,很经常（每周5-7次）,不适用,不适用,不适用,不适用,不适用,同意,否,不适用,169300.0,440101,大专,大专
440101621,440101,广东省,缺失,女,汉族,不适用,,,,,,,,,,,,,,,,,,169300.0,440101,不适用,大专
440103502,440103,广东省,城镇,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,很经常（每周5-7次）,经常（每周2-4次）,很经常（每周5-7次）,很经常（每周5-7次）,同意,不同意,不同意,同意,否,1000,177000.0,440103,大专,大专
440110402,440110,广东省,城镇,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,同意,不同意,同意,不同意,否,不适用,225550.0,440110,大专,初中
440116431,532099,广东省,城镇,男,不适用,小学,普通小学,不适用,不适用,不适用,就读学校没有重点班和非重点班的区分,优,优,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,经常（每周2-4次）,既不同意也不反对,同意,同意,同意,否,不适用,42000.0,532099,文盲/半文盲,高中
440116432,440116,广东省,城镇,女,不适用,小学,普通小学,不适用,不适用,是,就读学校没有重点班和非重点班的区分,优,优,经常（每周2-4次）,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,同意,同意,十分同意,同意,否,不适用,62000.0,440116,不适用,高中
440118552,440118,广东省,城镇,女,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,89400.0,440118,高中,高中
440120106,145455,广东省,城镇,女,不适用,初中,不适用,普通初中,不适用,否,不是重点班,差,差,从不,从不,从不,从不,不同意,不同意,不同意,不同意,否,不适用,5200.0,145455,高中,初中
