pid,fid18,provcd18,urban18,gender_update,wa701code,wc3_b_2,ws3,ws4,ws5,ws602,ws604,wf501,wf502,wf601m,wf602m,wf603m,wf604m,wf801,wf802,wf803,wf804,wt1,wd503r
441384502,441384,广东省,城镇,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,偶尔（每周1次）,经常（每周2-4次）,不适用,不适用,不适用,不适用,不适用,同意,是,600
441384551,441384,广东省,城镇,男,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
441401105,441401,广东省,乡村,男,不适用,小学,普通小学,不适用,不适用,是,就读学校没有重点班和非重点班的区分,中,中,经常（每周2-4次）,偶尔（每周1次）,经常（每周2-4次）,经常（每周2-4次）,不同意,同意,同意,同意,否,不适用
441401551,441401,广东省,乡村,男,不适用,小学,普通小学,不适用,不适用,是,就读学校没有重点班和非重点班的区分,优,良,很少（每月1次）,从不,经常（每周2-4次）,很经常（每周5-7次）,同意,同意,同意,同意,否,不适用
441406401,660651,广东省,城镇,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,偶尔（每周1次）,经常（每周2-4次）,很少（每月1次）,同意,不同意,同意,同意,否,不适用
441406551,660651,广东省,城镇,男,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
441409401,441409,广东省,乡村,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,优,良,很经常（每周5-7次）,从不,经常（每周2-4次）,很经常（每周5-7次）,不同意,同意,不同意,不同意,否,2000
441409571,441409,广东省,乡村,男,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
441411103,441411,广东省,城镇,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,良,良,很少（每月1次）,很少（每月1次）,很少（每月1次）,很少（每月1次）,不同意,不同意,不同意,不同意,否,不适用
441432401,441432,广东省,城镇,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,偶尔（每周1次）,经常（每周2-4次）,经常（每周2-4次）,不同意,不同意,同意,同意,是,2000
441443104,441443,广东省,城镇,女,不适用,初中,不适用,普通初中,不适用,不适用,就读学校没有重点班和非重点班的区分,优,中,很经常（每周5-7次）,经常（每周2-4次）,很经常（每周5-7次）,偶尔（每周1次）,不同意,十分不同意,不同意,不同意,否,不适用
441447105,441447,广东省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,不是重点班,中,中,偶尔（每周1次）,从不,偶尔（每周1次）,偶尔（每周1次）,同意,同意,同意,同意,是,0
441457401,441457,广东省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,良,优,很少（每月1次）,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,不同意,同意,同意,不同意,否,不适用
441467621,678659,广东省,城镇,女,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
441468103,441468,广东省,城镇,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,中,差,经常（每周2-4次）,偶尔（每周1次）,经常（每周2-4次）,偶尔（每周1次）,十分同意,十分同意,同意,十分同意,否,不适用
441468601,441468,广东省,城镇,男,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
441473104,441473,广东省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,中,中,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,同意,同意,同意,既不同意也不反对,否,不适用
441475105,441475,广东省,城镇,男,不适用,初中,不适用,普通初中,不适用,不适用,是重点班,优,优,很经常（每周5-7次）,很经常（每周5-7次）,偶尔（每周1次）,很经常（每周5-7次）,同意,同意,不同意,同意,否,12300
441478102,441478,广东省,城镇,女,不适用,初中,不适用,普通初中,不适用,否,就读学校没有重点班和非重点班的区分,中,中,很少（每月1次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,同意,同意,同意,同意,否,不适用
441478103,441478,广东省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,中,中,很少（每月1次）,很少（每月1次）,经常（每周2-4次）,经常（每周2-4次）,同意,同意,同意,同意,否,不适用
441479104,441479,广东省,乡村,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,良,优,很经常（每周5-7次）,从不,很经常（每周5-7次）,经常（每周2-4次）,同意,同意,同意,同意,否,不适用
441481621,660702,广东省,城镇,女,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
441498103,441498,广东省,城镇,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,良,良,很少（每月1次）,经常（每周2-4次）,很少（每月1次）,偶尔（每周1次）,同意,同意,同意,同意,是,2000
441516401,441516,广东省,城镇,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,经常（每周2-4次）,不适用,不适用,不适用,不适用,不适用,同意,否,不适用
441516602,441516,广东省,城镇,男,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
441519109,271218,广东省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,优,优,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,同意,同意,同意,同意,否,不适用
441519110,271218,广东省,城镇,女,不适用,初中,不适用,普通初中,不适用,否,就读学校没有重点班和非重点班的区分,优,优,经常（每周2-4次）,很少（每月1次）,经常（每周2-4次）,很少（每月1次）,同意,同意,同意,同意,否,不适用
441521601,441521,广东省,乡村,男,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
441522105,441522,广东省,乡村,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,中,中,从不,偶尔（每周1次）,经常（每周2-4次）,经常（每周2-4次）,同意,同意,同意,同意,否,不适用
441526601,441526,广东省,乡村,男,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
441526602,441526,广东省,乡村,女,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
441527104,441527,广东省,城镇,男,不适用,初中,不适用,普通初中,不适用,否,就读学校没有重点班和非重点班的区分,差,差,偶尔（每周1次）,经常（每周2-4次）,偶尔（每周1次）,从不,同意,同意,同意,同意,否,不适用
441527108,441527,广东省,城镇,男,不适用,小学,普通小学,不适用,不适用,是,不是重点班,中,差,很少（每月1次）,偶尔（每周1次）,很经常（每周5-7次）,经常（每周2-4次）,同意,同意,同意,不同意,否,不适用
441527109,441527,广东省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,不是重点班,中,差,偶尔（每周1次）,经常（每周2-4次）,偶尔（每周1次）,经常（每周2-4次）,同意,同意,同意,不同意,否,不适用
441528106,441528,广东省,乡村,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,良,良,从不,从不,很经常（每周5-7次）,偶尔（每周1次）,同意,同意,同意,同意,否,不适用
441528502,441528,广东省,乡村,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,从不,很经常（每周5-7次）,很经常（每周5-7次）,既不同意也不反对,同意,同意,同意,否,120
441528503,441528,广东省,乡村,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,很经常（每周5-7次）,不适用,不适用,不适用,不适用,不适用,同意,否,不适用
441528551,441528,广东省,乡村,女,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
441528552,441528,广东省,乡村,男,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,同意,否,不适用
441530106,441530,广东省,乡村,男,不适用,小学,普通小学,不适用,不适用,不知道,就读学校没有重点班和非重点班的区分,良,良,偶尔（每周1次）,偶尔（每周1次）,偶尔（每周1次）,偶尔（每周1次）,同意,不同意,同意,同意,否,不适用
441532105,441532,广东省,乡村,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,差,差,很少（每月1次）,从不,经常（每周2-4次）,从不,不同意,不同意,不同意,不同意,否,不适用
441532551,441532,广东省,乡村,女,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不同意,否,不适用
441534401,441534,广东省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,中,中,经常（每周2-4次）,经常（每周2-4次）,偶尔（每周1次）,偶尔（每周1次）,同意,同意,同意,同意,否,0
441537103,441537,广东省,乡村,男,不适用,初中,不适用,普通初中,不适用,否,就读学校没有重点班和非重点班的区分,差,差,从不,从不,经常（每周2-4次）,从不,十分同意,十分同意,同意,同意,否,不适用
441538104,441538,广东省,乡村,女,不适用,小学,普通小学,不适用,不适用,是,就读学校没有重点班和非重点班的区分,优,优,从不,经常（每周2-4次）,经常（每周2-4次）,从不,十分同意,同意,同意,十分同意,否,不适用
441542401,569032,广东省,乡村,女,不适用,小学,普通小学,不适用,不适用,否,不是重点班,优,优,偶尔（每周1次）,很少（每月1次）,经常（每周2-4次）,经常（每周2-4次）,同意,同意,同意,不同意,否,不适用
441542521,569032,广东省,乡村,女,不适用,幼儿园/学前班,,,,,,,,,,,,,,,,,
441542551,569032,广东省,乡村,男,不适用,不适用,,,,,,,,,,,,,,,,,
441542621,569032,广东省,乡村,女,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
